PassengerId,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Rank_A,Rank_B,Rank_C,Rank_D,Rank_E,Rank_F,Rank_G,Rank_T,Embarked_C,Embarked_Q,Embarked_S,SurvivedFamily,Survived
588,0.7494676186897157,0.125,0.1111111111111111,0.15458810467956932,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
589,0.27345609420017536,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
590,0.3736690467242891,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
591,0.4363021420518602,0.0,0.0,0.013907073811135496,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
592,0.6492546661656019,0.125,0.0,0.1527664244005612,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5714285714285714,1
593,0.5866215708380308,0.0,0.0,0.014151057562208049,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
594,0.3736690467242891,0.0,0.2222222222222222,0.015126992566498259,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.380952380952381,0
595,0.46135538018288863,0.125,0.0,0.050748620223090936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
596,0.4488287611173744,0.125,0.1111111111111111,0.04713766070721715,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
597,0.3736690467242891,0.0,0.0,0.06441171028315387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
598,0.6116748089690592,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7619047619047619,0
599,0.3736690467242891,0.0,0.0,0.014102260811993537,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.42857142857142855,0
600,0.6116748089690592,0.125,0.0,0.11111839809247648,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8571428571428571,1
601,0.2985093323312038,0.25,0.1111111111111111,0.05270049023167135,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
602,0.3736690467242891,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
603,0.3736690467242891,0.0,0.0,0.08275928836380983,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
604,0.5490417136414881,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
605,0.4363021420518602,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
606,0.4488287611173744,0.125,0.0,0.030351578633425542,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
607,0.3736690467242891,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
608,0.33608918952774647,0.0,0.0,0.05953203526170282,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
609,0.27345609420017536,0.125,0.2222222222222222,0.08115719346076702,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7142857142857143,1
610,0.4989352373794313,0.0,0.0,0.2995388511917728,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5714285714285714,1
611,0.4864086183139171,0.125,0.5555555555555556,0.06104473451835265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6233766233766234,0
612,0.3736690467242891,0.0,0.0,0.013760683560491965,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
613,0.3736690467242891,0.125,0.0,0.030253985132996517,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7619047619047619,1
614,0.3736690467242891,0.0,0.0,0.015126992566498259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
615,0.4363021420518602,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
616,0.2985093323312038,0.125,0.2222222222222222,0.12687155055772734,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,1
617,0.42377552298634596,0.125,0.1111111111111111,0.028106928123558056,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
618,0.32356257046223225,0.125,0.0,0.031425107138144774,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
619,0.04797695102091946,0.25,0.1111111111111111,0.0761229303346364,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.7142857142857143,1
620,0.32356257046223225,0.0,0.0,0.020494635090094415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
621,0.33608918952774647,0.125,0.0,0.028212719478023115,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,0
622,0.5239884755104597,0.125,0.0,0.10257896680493714,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5714285714285714,1
623,0.24840285606914692,0.125,0.1111111111111111,0.030725752114070404,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7619047619047619,1
624,0.26092947513466114,0.0,0.0,0.015330377421392339,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855,0
625,0.26092947513466114,0.0,0.0,0.031425107138144774,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
626,0.7619942377552299,0.0,0.0,0.06308600017332605,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0
627,0.711887761493173,0.0,0.0,0.024105594605968193,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
628,0.26092947513466114,0.0,0.0,0.15216446768991498,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5714285714285714,1
629,0.32356257046223225,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
630,0.3736690467242891,0.0,0.0,0.015094396337354966,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
631,1.0,0.0,0.0,0.05855610025741261,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
632,0.6367280471000877,0.0,0.0,0.013768881414528002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
633,0.3987222848553175,0.0,0.0,0.05953203526170282,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
634,0.3736690467242891,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
635,0.11061004634849055,0.375,0.2222222222222222,0.05445717323939373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4761904761904762,0
636,0.3486158085932607,0.0,0.0,0.025374310111545468,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
637,0.3987222848553175,0.0,0.0,0.015468569817999833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
638,0.3861956657898033,0.125,0.1111111111111111,0.05123658772523604,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7619047619047619,0
639,0.5114618564449455,0.0,0.5555555555555556,0.07746484096553544,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4761904761904762,0
640,0.3736690467242891,0.125,0.0,0.031425107138144774,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
641,0.24840285606914692,0.0,0.0,0.015330377421392339,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
642,0.2985093323312038,0.0,0.0,0.13526459159462315,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
643,0.02292371288989102,0.375,0.2222222222222222,0.05445717323939373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4761904761904762,0
644,0.3736690467242891,0.0,0.0,0.11027245763075773,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
645,0.007265439057998246,0.25,0.1111111111111111,0.03758969818624431,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,1
646,0.599148189903545,0.125,0.0,0.1497654242623688,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8571428571428571,1
647,0.2358762370036327,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
648,0.6993611424276588,0.0,0.0,0.06929138530460492,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
649,0.3736690467242891,0.0,0.0,0.014736618564782174,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
650,0.2859827132656896,0.0,0.0,0.014736618564782174,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
651,0.3736690467242891,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
652,0.22334961793811847,0.0,0.1111111111111111,0.04489301019734967,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
653,0.26092947513466114,0.0,0.0,0.01646070534336126,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
654,0.3736690467242891,0.0,0.0,0.015281580671177828,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5714285714285714,1
655,0.22334961793811847,0.0,0.0,0.013175122557917838,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
656,0.2985093323312038,0.25,0.0,0.1434624456306609,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
657,0.3736690467242891,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
658,0.3987222848553175,0.125,0.1111111111111111,0.030253985132996517,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.380952380952381,0
659,0.2859827132656896,0.0,0.0,0.025374310111545468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
660,0.7244143805586872,0.0,0.2222222222222222,0.22109807522194713,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7619047619047619,0
661,0.6242014280345735,0.25,0.0,0.2608674266467732,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7619047619047619,1
662,0.4989352373794313,0.0,0.0,0.014102260811993537,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0
663,0.5866215708380308,0.0,0.0,0.04994347384455151,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0
664,0.4488287611173744,0.0,0.0,0.014630827210317115,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
665,0.24840285606914692,0.125,0.0,0.015468569817999833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
666,0.3987222848553175,0.25,0.0,0.1434624456306609,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
667,0.311035951396718,0.0,0.0,0.025374310111545468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
668,0.3736690467242891,0.0,0.0,0.015175789316712771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
669,0.5365150945759739,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
670,0.3736690467242891,0.125,0.0,0.10149724044618187,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8571428571428571,1
671,0.4989352373794313,0.125,0.1111111111111111,0.0761229303346364,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7619047619047619,1
672,0.3861956657898033,0.125,0.0,0.10149724044618187,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
673,0.8747338093448578,0.0,0.0,0.020494635090094415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
674,0.3861956657898033,0.0,0.0,0.025374310111545468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
675,0.3736690467242891,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
676,0.22334961793811847,0.0,0.0,0.015175789316712771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
677,0.3047726418639609,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
678,0.22334961793811847,0.0,0.0,0.019209719063445922,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
679,0.5365150945759739,0.125,0.6666666666666666,0.09154270340242172,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0
680,0.4488287611173744,0.0,0.1111111111111111,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
681,0.3736690467242891,0.0,0.0,0.01588334219482317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
682,0.33608918952774647,0.0,0.0,0.1497654242623688,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5714285714285714,1
683,0.24840285606914692,0.0,0.0,0.01800600082915438,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
684,0.17324314167606164,0.625,0.2222222222222222,0.09154270340242172,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0
685,0.7494676186897157,0.125,0.1111111111111111,0.0761229303346364,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7619047619047619,0
686,0.311035951396718,0.125,0.2222222222222222,0.08115719346076702,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7142857142857143,0
687,0.17324314167606164,0.5,0.1111111111111111,0.07746484096553544,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4761904761904762,0
688,0.2358762370036327,0.0,0.0,0.019852079483269742,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
689,0.22334961793811847,0.0,0.0,0.015216388212891242,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
690,0.18576976074157586,0.0,0.1111111111111111,0.41250332793836464,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
691,0.3861956657898033,0.125,0.0,0.11125659048908397,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
692,0.04797695102091946,0.0,0.1111111111111111,0.026187654344120927,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
693,0.3736690467242891,0.0,0.0,0.11027245763075773,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
694,0.311035951396718,0.0,0.0,0.014102260811993537,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2857142857142857,0
695,0.7494676186897157,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
696,0.6492546661656019,0.0,0.0,0.026350245115835676,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
697,0.5490417136414881,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7999999999999999,0
698,0.3736690467242891,0.0,0.0,0.015094396337354966,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5714285714285714,1
699,0.6116748089690592,0.125,0.1111111111111111,0.21642978772242535,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7619047619047619,0
700,0.5239884755104597,0.0,0.0,0.014931805565640218,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0
701,0.22334961793811847,0.125,0.0,0.4440992237022602,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5714285714285714,1
702,0.4363021420518602,0.0,0.0,0.05130978285055781,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,1
703,0.22334961793811847,0.0,0.1111111111111111,0.028212719478023115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2857142857142857,0
704,0.311035951396718,0.0,0.0,0.01511079204542704,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
705,0.32356257046223225,0.125,0.0,0.015330377421392339,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855,0
706,0.4864086183139171,0.0,0.0,0.050748620223090936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
707,0.5615683327070023,0.0,0.0,0.026350245115835676,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7999999999999999,1
708,0.5239884755104597,0.0,0.0,0.05130978285055781,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,1
709,0.27345609420017536,0.0,0.0,0.29580589980036276,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
710,0.3736690467242891,0.125,0.1111111111111111,0.029757819776815374,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7619047619047619,1
711,0.2985093323312038,0.0,0.0,0.09662576327876685,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5714285714285714,1
712,0.3736690467242891,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0
713,0.599148189903545,0.125,0.0,0.10149724044618187,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8571428571428571,1
714,0.36114242765877486,0.0,0.0,0.018510168852370702,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
715,0.6492546661656019,0.0,0.0,0.025374310111545468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
716,0.2358762370036327,0.0,0.0,0.014931805565640218,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0
717,0.47388199924840285,0.0,0.0,0.4440992237022602,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5714285714285714,1
718,0.33608918952774647,0.0,0.0,0.020494635090094415,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,1
719,0.3736690467242891,0.0,0.0,0.030253985132996517,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
720,0.41124890392083174,0.0,0.0,0.015175789316712771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7619047619047619,0
721,0.0730301891519479,0.0,0.1111111111111111,0.06441171028315387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
722,0.21082299887260428,0.125,0.0,0.013768881414528002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
723,0.42377552298634596,0.0,0.0,0.025374310111545468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
724,0.6242014280345735,0.0,0.0,0.025374310111545468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
725,0.33608918952774647,0.125,0.0,0.10364429745562033,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8571428571428571,1
726,0.24840285606914692,0.0,0.0,0.016908073949327893,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
727,0.3736690467242891,0.375,0.0,0.04098927018018883,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
728,0.3736690467242891,0.0,0.0,0.015102594191391002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5714285714285714,1
729,0.311035951396718,0.125,0.0,0.050748620223090936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
730,0.311035951396718,0.125,0.0,0.015468569817999833,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
731,0.36114242765877486,0.0,0.0,0.41250332793836464,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
732,0.13566328447951898,0.0,0.0,0.036670757786204655,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0
733,0.3736690467242891,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
734,0.2859827132656896,0.0,0.0,0.025374310111545468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
735,0.2859827132656896,0.0,0.0,0.025374310111545468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
736,0.3548791181260178,0.0,0.0,0.031425107138144774,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
737,0.599148189903545,0.125,0.3333333333333333,0.06709553154495196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4761904761904762,0
738,0.4363021420518602,0.0,0.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
739,0.3736690467242891,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
740,0.3736690467242891,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
741,0.3736690467242891,0.0,0.0,0.05855610025741261,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5714285714285714,1
742,0.4488287611173744,0.125,0.0,0.15390495017656614,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2857142857142857,0
743,0.26092947513466114,0.25,0.2222222222222222,0.5121218935012878,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6857142857142857,1
744,0.2985093323312038,0.125,0.0,0.031425107138144774,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
745,0.3861956657898033,0.0,0.0,0.015468569817999833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
746,0.8747338093448578,0.125,0.1111111111111111,0.13858277060920984,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
747,0.19829637980709008,0.125,0.1111111111111111,0.03952536767375352,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
748,0.3736690467242891,0.0,0.0,0.025374310111545468,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
749,0.2358762370036327,0.125,0.0,0.10364429745562033,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.2857142857142857,0
750,0.3861956657898033,0.0,0.0,0.015126992566498259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
751,0.04797695102091946,0.125,0.1111111111111111,0.04489301019734967,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
752,0.0730301891519479,0.0,0.1111111111111111,0.024349578357040744,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.8571428571428571,1
753,0.41124890392083174,0.0,0.0,0.018542765081513996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
754,0.2859827132656896,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
755,0.599148189903545,0.125,0.2222222222222222,0.12687155055772734,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,1
756,0.006263309532757109,0.125,0.1111111111111111,0.028302115124416098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
757,0.3486158085932607,0.0,0.0,0.015216388212891242,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
758,0.22334961793811847,0.0,0.0,0.022446505098674834,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
759,0.42377552298634596,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
760,0.41124890392083174,0.0,0.0,0.16883675574220638,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
761,0.3736690467242891,0.0,0.0,0.028302115124416098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
762,0.5114618564449455,0.0,0.0,0.013907073811135496,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
763,0.24840285606914692,0.0,0.0,0.014110458666029575,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
764,0.4488287611173744,0.125,0.2222222222222222,0.23422440102965045,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
765,0.19829637980709008,0.0,0.0,0.015175789316712771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
766,0.6367280471000877,0.125,0.0,0.15216446768991498,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5714285714285714,1
767,0.3736690467242891,0.0,0.0,0.07729405233978466,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
768,0.3799323562570462,0.0,0.0,0.015126992566498259,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
769,0.3736690467242891,0.125,0.0,0.04713766070721715,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5714285714285714,0
770,0.3987222848553175,0.0,0.0,0.016322512946753766,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
771,0.2985093323312038,0.0,0.0,0.018542765081513996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
772,0.599148189903545,0.0,0.0,0.015330377421392339,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
773,0.711887761493173,0.0,0.0,0.020494635090094415,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0
774,0.3736690467242891,0.0,0.0,0.014102260811993537,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.42857142857142855,0
775,0.6743079042966303,0.125,0.3333333333333333,0.04489301019734967,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
776,0.22334961793811847,0.0,0.0,0.015126992566498259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
777,0.3736690467242891,0.0,0.0,0.015126992566498259,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0
778,0.06050357008643367,0.0,0.0,0.024349578357040744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
779,0.3736690467242891,0.0,0.0,0.015102594191391002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
780,0.5365150945759739,0.0,0.1111111111111111,0.41250332793836464,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
781,0.16071652261054742,0.0,0.0,0.014110458666029575,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
782,0.21082299887260428,0.125,0.0,0.11125659048908397,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
783,0.36114242765877486,0.0,0.0,0.05855610025741261,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0
784,0.3736690467242891,0.125,0.2222222222222222,0.04577135170121086,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855,0
785,0.311035951396718,0.0,0.0,0.013760683560491965,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
